Date,BU_ID,Campaign_ID,Campaign_Name,Campaign_Flightdate_Start,Campaign_Flightdate_End,Account_Manager_ID,Campaign_Status,Advertiser_Source_ID,Advertiser_Source_Name,Campaign_Target_ID,Campaign_Target_Name,Campaign_Target_Flightdate_Start,Campaign_Target_Flightdate_End,Campaign_Target_Status,Creative_ID,Creative_Name,Creative_Message_ID,Creative_Message_Name,Adserver_Placement_ID,Adserver_Placement_Name,Integration_ID,Integration_Name,Currency_Code,Impressions,Clicks,Cost
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,588,AdTech Marketplace RTB,USD,172,0,.0540
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,527,Lijit,USD,19,0,.0043
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,316,Index Exchange Media,USD,302,0,.1017
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,300,AppNexus (MSFT),USD,2,0,.0006
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,298,Rubicon,USD,6,0,.0054
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,271,AppNexus,USD,438,0,.1713
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,263,Pubmatic,USD,32,0,.0089
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001012,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x600_V3,6,Motel 6 - Test Feb 19,,,160,Google ADX,USD,789,0,.2482
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,588,AdTech Marketplace RTB,USD,5781,30,2.0700
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,527,Lijit,USD,78,0,.0192
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,316,Index Exchange Media,USD,4217,0,1.6197
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,300,AppNexus (MSFT),USD,4,0,.0013
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,298,Rubicon,USD,208,0,.0582
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,271,AppNexus,USD,1293,0,.5062
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,263,Pubmatic,USD,597,0,.1524
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001011,Netmining_Motel6_NonGeoTargeted_SpringBreak_160x600_V3,6,Motel 6 - Test Feb 19,,,160,Google ADX,USD,1684,0,.5330
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,588,AdTech Marketplace RTB,USD,15074,6,3.8281
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,527,Lijit,USD,450,0,.1125
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,316,Index Exchange Media,USD,7901,1,2.8329
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,300,AppNexus (MSFT),USD,35,0,.0124
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,298,Rubicon,USD,539,0,.1313
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,271,AppNexus,USD,1790,0,.6928
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,263,Pubmatic,USD,1045,0,.2791
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001010,Netmining_Motel6_NonGeoTargeted_SpringBreak_728x90_V3,6,Motel 6 - Test Feb 19,,,160,Google ADX,USD,4399,4,1.3628
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,588,AdTech Marketplace RTB,USD,16116,52,4.6489
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,527,Lijit,USD,1595,0,.4079
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,316,Index Exchange Media,USD,15651,0,5.8175
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,298,Rubicon,USD,250,0,.0697
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,263,Pubmatic,USD,2780,8,.7487
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001295,Motel6_Remarketing_AE - LAL v2 test,2016-11-02 05:00:00,2017-01-01 04:59:59,ENDED,1001009,Netmining_Motel6_NonGeoTargeted_SpringBreak_300x250_V3,6,Motel 6 - Test Feb 19,,,160,Google ADX,USD,6712,0,2.2218
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001243,Motel6_Remarketing_Cart_MT,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001684,Netmining_Motel6_Thumbview_160x600_1x1_Pool,16,Motel 6_033016,,,210,OpenX,USD,18,1,.0116
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001243,Motel6_Remarketing_Cart_MT,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001681,Netmining_Motel6_Slider_300x600_1x1_Pool,16,Motel 6_033016,,,210,OpenX,USD,1,0,.0009
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001685,Netmining_Motel6_Thumbview_300x600_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,1,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001684,Netmining_Motel6_Thumbview_160x600_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,1,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001683,Netmining_Motel6_Thumbview_300x250_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,3,0,.0020
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001682,Netmining_Motel6_Thumbview_728x90_1x1_Pool,16,Motel 6_033016,,,316,Index Exchange Media,USD,1,0,.0017
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001682,Netmining_Motel6_Thumbview_728x90_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,2,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001681,Netmining_Motel6_Slider_300x600_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,2,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001680,Netmining_Motel6_Slider_160x600_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,1,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001679,Netmining_Motel6_Slider_300x250_1x1_Pool,16,Motel 6_033016,,,160,Google ADX,USD,2,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001241,Motel6_Remarketing_Cart_HV,2016-06-13 05:00:00,2017-02-01 04:59:59,INACTIVE,1001678,Netmining_Motel6_Slider_728x90_Pool,16,Motel 6_033016,,,160,Google ADX,USD,2,0,.0000
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001697,Motel 6_Franchsie_URLTest_970x250,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_970x250,527,Lijit,USD,1,0,.0005
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001697,Motel 6_Franchsie_URLTest_970x250,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_970x250,316,Index Exchange Media,USD,22,0,.0315
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001697,Motel 6_Franchsie_URLTest_970x250,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_970x250,271,AppNexus,USD,1,0,.0011
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001697,Motel 6_Franchsie_URLTest_970x250,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_970x250,160,Google ADX,USD,4,0,.0060
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,588,AdTech Marketplace RTB,USD,21,0,.0165
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,527,Lijit,USD,39,0,.0215
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,316,Index Exchange Media,USD,639,1,.9611
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,298,Rubicon,USD,120,0,.1238
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,271,AppNexus,USD,19,0,.0182
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,265,Yahoo RMX,USD,4,0,.0042
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,263,Pubmatic,USD,48,0,.0490
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,210,OpenX,USD,83,0,.0829
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001696,Motel 6_Franchise_URLTest_728x90,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_728x90,160,Google ADX,USD,485,0,.5654
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,588,AdTech Marketplace RTB,USD,2,0,.0020
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,527,Lijit,USD,6,0,.0033
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,316,Index Exchange Media,USD,49,0,.0672
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,298,Rubicon,USD,2,0,.0020
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,210,OpenX,USD,2,0,.0021
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001694,Motel 6_Franchise_URLTest_300x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_300x600,160,Google ADX,USD,43,0,.0507
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,588,AdTech Marketplace RTB,USD,8,0,.0038
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,527,Lijit,USD,11,0,.0053
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,316,Index Exchange Media,USD,254,0,.4115
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,298,Rubicon,USD,3,0,.0031
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,271,AppNexus,USD,8,0,.0082
2017-02-01,106007,1001003,Motel 6_LiveTest _March2016,2016-03-01 05:00:00,2017-02-01 04:59:59,9704,ACTIVE,4,IONE US,1001155,Motel6_RMK_Franchise,2016-05-05 05:00:00,2017-01-01 04:59:59,ENDED,1001693,Motel 6_Franchise_URLTest_160x600,16,Motel 6_033016,,Netmining_G6_Franchise_SearchRetargeting_URLTest_160x600,265,Yahoo RMX,USD,1,0,.0012
